Flow ID,Source IP,Source Port,Destination IP,Destination Port,Protocol,Timestamp,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
172.217.10.238-192.168.10.8-443-9175-6,172.217.10.238,443,192.168.10.8,9175,6,7/7/2017 3:30,3,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,4000000.0,666666.6667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,0,0,0,0,40,0,666666.6667,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,385,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
172.217.10.238-192.168.10.9-80-8693-6,172.217.10.238,80,192.168.10.9,8693,6,7/7/2017 3:30,16,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,750000.0,125000.0,16.0,0.0,16,16,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,62500.0,62500.0,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,351,258,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
172.217.10.238-192.168.10.9-80-8695-6,172.217.10.238,80,192.168.10.9,8695,6,7/7/2017 3:30,63,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,190476.1905,31746.03175,63.0,0.0,63,63,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,15873.01587,15873.01587,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,360,255,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
172.217.10.238-192.168.10.9-80-8690-6,172.217.10.238,80,192.168.10.9,8690,6,7/7/2017 3:30,17,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,705882.3529,117647.0588,17.0,0.0,17,17,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,58823.52941,58823.52941,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,360,255,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
172.217.10.238-192.168.10.9-80-8694-6,172.217.10.238,80,192.168.10.9,8694,6,7/7/2017 3:30,123,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,97560.97561,16260.1626,123.0,0.0,123,123,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,8130.081301,8130.081301,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,360,255,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
172.217.11.1-192.168.10.14-443-57683-6,172.217.11.1,443,192.168.10.14,57683,6,7/7/2017 3:30,4,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,3000000.0,500000.0,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0.0,0.0,0,0,0,0,0,0,40,0,500000.0,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,360,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
172.217.11.10-192.168.10.14-443-57662-6,172.217.11.10,443,192.168.10.14,57662,6,7/7/2017 3:30,4,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,3000000.0,500000.0,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0.0,0.0,0,0,0,0,0,0,40,0,500000.0,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,360,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
172.217.12.138-192.168.10.5-443-54864-6,172.217.12.138,443,192.168.10.5,54864,6,7/7/2017 3:30,49,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,244897.9592,40816.32653,49.0,0.0,49,49,49,49.0,0.0,49,49,0,0.0,0.0,0,0,0,0,0,0,40,0,40816.32653,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,351,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
172.217.12.162-192.168.10.14-443-57680-6,172.217.12.162,443,192.168.10.14,57680,6,7/7/2017 3:30,3,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,4000000.0,666666.6667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,0,0,0,0,40,0,666666.6667,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,377,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
172.217.12.162-192.168.10.16-80-60954-6,172.217.12.162,80,192.168.10.16,60954,6,7/7/2017 3:30,46,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,43478.26087,46.0,0.0,46,46,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,21739.13043,21739.13043,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,340,229,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
172.217.3.98-192.168.10.14-443-57681-6,172.217.3.98,443,192.168.10.14,57681,6,7/7/2017 3:30,3,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,4000000.0,666666.6667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,0,0,0,0,40,0,666666.6667,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,424,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
172.217.6.198-192.168.10.5-443-55270-6,172.217.6.198,443,192.168.10.5,55270,6,7/7/2017 3:30,3,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,4000000.0,666666.6667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,0,0,0,0,40,0,666666.6667,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,360,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
172.217.6.198-192.168.10.5-443-55271-6,172.217.6.198,443,192.168.10.5,55271,6,7/7/2017 3:30,251170,3,0,18,0,6,6,6.0,0.0,0,0,0.0,0.0,71.66460963,11.9441016,125585.0,177598.3534,251166,4,251170,125585.0,177598.3534,251166,4,0,0.0,0.0,0,0,0,0,0,0,60,0,11.9441016,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,0,8.0,6.0,0.0,60,0,0,0,0,0,0,3,18,0,0,351,-1,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
172.217.6.200-192.168.10.14-443-57674-6,172.217.6.200,443,192.168.10.14,57674,6,7/7/2017 3:30,49,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,244897.9592,40816.32653,49.0,0.0,49,49,49,49.0,0.0,49,49,0,0.0,0.0,0,0,0,0,0,0,40,0,40816.32653,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,360,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
172.217.6.206-192.168.10.17-443-50485-6,172.217.6.206,443,192.168.10.17,50485,6,7/7/2017 3:30,62,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,32258.06452,62.0,0.0,62,62,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,16129.03226,16129.03226,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,378,558,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
172.217.7.132-192.168.10.14-443-57686-6,172.217.7.132,443,192.168.10.14,57686,6,7/7/2017 3:30,175,2,1,12,6,6,6,6.0,0.0,6,6,6.0,0.0,102857.1429,17142.85714,87.5,23.33452378,104,71,175,175.0,0.0,175,175,0,0.0,0.0,0,0,0,0,0,0,40,20,11428.57143,5714.285714,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,8.0,6.0,6.0,40,0,0,0,0,0,0,2,12,1,6,360,255,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
172.217.9.232-192.168.10.16-80-33666-6,172.217.9.232,80,192.168.10.16,33666,6,7/7/2017 3:30,37,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,54054.05405,37.0,0.0,37,37,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,27027.02703,27027.02703,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,340,586,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
173.241.254.199-192.168.10.9-443-8883-6,173.241.254.199,443,192.168.10.9,8883,6,7/7/2017 3:30,3,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,4000000.0,666666.6667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,0,0,0,0,40,0,666666.6667,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,40929,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
173.241.254.199-192.168.10.9-443-8884-6,173.241.254.199,443,192.168.10.9,8884,6,7/7/2017 3:30,3,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,4000000.0,666666.6667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,0,0,0,0,40,0,666666.6667,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,40929,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
185.167.164.39-192.168.10.5-443-55245-6,185.167.164.39,443,192.168.10.5,55245,6,7/7/2017 3:30,96,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,125000.0,20833.33333,96.0,0.0,96,96,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,10416.66667,10416.66667,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,16384,256,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
185.54.150.17-192.168.10.5-443-55150-6,185.54.150.17,443,192.168.10.5,55150,6,7/7/2017 3:30,1,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,12000000.0,2000000.0,1.0,0.0,1,1,1,1.0,0.0,1,1,0,0.0,0.0,0,0,0,0,0,0,40,0,2000000.0,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,5574,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
185.86.137.17-192.168.10.5-443-55043-6,185.86.137.17,443,192.168.10.5,55043,6,7/7/2017 3:30,0,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,inf,inf,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,0,0.0,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,4737,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
185.86.137.17-192.168.10.5-443-55040-6,185.86.137.17,443,192.168.10.5,55040,6,7/7/2017 3:30,48,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,250000.0,41666.66667,48.0,0.0,48,48,48,48.0,0.0,48,48,0,0.0,0.0,0,0,0,0,0,0,40,0,41666.66667,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,4737,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
185.86.137.17-192.168.10.5-443-55039-6,185.86.137.17,443,192.168.10.5,55039,6,7/7/2017 3:30,1,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,12000000.0,2000000.0,1.0,0.0,1,1,1,1.0,0.0,1,1,0,0.0,0.0,0,0,0,0,0,0,40,0,2000000.0,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,4737,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
185.86.137.17-192.168.10.5-443-55043-6,185.86.137.17,443,192.168.10.5,55043,6,7/7/2017 3:30,999588,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,12.00494604,2.00082434,999588.0,0.0,999588,999588,999588,999588.0,0.0,999588,999588,0,0.0,0.0,0,0,0,0,0,0,40,0,2.00082434,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,4737,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
185.86.137.17-192.168.10.5-443-55039-6,185.86.137.17,443,192.168.10.5,55039,6,7/7/2017 3:30,75,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,160000.0,26666.66667,75.0,0.0,75,75,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,13333.33333,13333.33333,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,4737,63668,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
185.86.137.17-192.168.10.5-443-55040-6,185.86.137.17,443,192.168.10.5,55040,6,7/7/2017 3:30,32,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,375000.0,62500.0,32.0,0.0,32,32,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,31250.0,31250.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,4737,64189,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
192.168.10.3-192.168.10.12-53-27328-17,192.168.10.12,27328,192.168.10.3,53,17,7/7/2017 3:30,71693,2,2,74,176,37,37,37.0,0.0,88,88,88.0,0.0,3487.09079,55.79345264,23897.66667,41348.67743,71643,3,47,47.0,0.0,47,47,3,3.0,0.0,3,3,0,0,0,0,40,64,27.89672632,27.89672632,37,88,57.4,27.93385043,780.3,0,0,0,0,0,0,0,0,1,71.75,37.0,88.0,40,0,0,0,0,0,0,2,74,2,176,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
192.168.10.3-192.168.10.12-53-56447-17,192.168.10.12,56447,192.168.10.3,53,17,7/7/2017 3:30,60738,2,2,74,200,37,37,37.0,0.0,100,100,100.0,0.0,4511.179163,65.85663012,20246.0,35061.90451,60732,2,2,2.0,0.0,2,2,4,4.0,0.0,4,4,0,0,0,0,40,40,32.92831506,32.92831506,37,100,62.2,34.50652112,1190.7,0,0,0,0,0,0,0,0,1,77.75,37.0,100.0,40,0,0,0,0,0,0,2,74,2,200,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
192.168.10.12-192.168.10.50-50038-21-6,192.168.10.12,50038,192.168.10.50,21,6,7/7/2017 3:30,126188,20,25,176,440,43,0,8.8,12.68069399,52,0,17.6,16.1606518,4881.605224,356.6107712,2867.909091,12377.64297,70791,1,126117,6637.736842,26122.26872,114215,1,126048,5252.0,16545.2078,70791,1,0,0,0,0,656,816,158.4936761,198.1170951,0,52,13.39130435,15.17816891,230.3768116,0,0,0,1,0,0,0,0,1,13.68888889,8.8,17.6,656,0,0,0,0,0,0,20,176,25,440,29200,227,12,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
192.168.10.12-192.168.10.50-38044-34805-6,192.168.10.12,38044,192.168.10.50,34805,6,7/7/2017 3:30,8003,15,6,19897,0,2896,0,1326.466667,1136.570208,0,0,0.0,0.0,2486192.678,2624.015994,400.15,1445.918039,6454,1,8003,571.6428571,1718.054875,6454,2,6663,1332.6,2974.753318,6654,1,0,0,0,0,496,208,1874.297139,749.7188554,0,2896,904.4090909,1122.979992,1261084.063,0,0,0,1,0,0,0,0,0,947.4761905,1326.466667,0.0,496,0,0,0,0,0,0,15,19897,6,0,29200,362,10,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
192.168.10.12-192.168.10.50-38044-34805-6,192.168.10.12,38044,192.168.10.50,34805,6,7/7/2017 3:30,1,2,0,617,0,617,0,308.5,436.284884,0,0,0.0,0.0,617000000.0,2000000.0,1.0,0.0,1,1,1,1.0,0.0,1,1,0,0.0,0.0,0,0,1,0,0,0,64,0,2000000.0,0.0,0,617,411.3333333,356.2251161,126896.3333,0,1,0,0,1,0,0,0,0,617.0,308.5,0.0,64,0,0,0,0,0,0,2,617,0,0,229,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
192.168.10.12-192.168.10.50-50038-21-6,192.168.10.12,50038,192.168.10.50,21,6,7/7/2017 3:30,50,1,2,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,60000.0,25.0,32.52691193,48,2,0,0.0,0.0,0,0,48,48.0,0.0,48,48,0,0,0,0,32,64,20000.0,40000.0,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,2,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,2,0,229,227,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
192.168.10.12-192.168.10.50-39524-139-6,192.168.10.12,39524,192.168.10.50,139,6,7/7/2017 3:30,75,3,1,4,4,4,0,1.333333333,2.309401077,4,4,4.0,0.0,106666.6667,53333.33333,25.0,22.5166605,48,3,75,37.5,48.7903679,72,3,0,0.0,0.0,0,0,1,0,0,0,96,32,40000.0,13333.33333,0,4,2.4,2.19089023,4.8,0,1,0,0,1,0,0,0,0,3.0,1.333333333,4.0,96,0,0,0,0,0,0,3,4,1,4,302,302,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
192.168.10.12-192.229.163.97-54990-443-6,192.168.10.12,54990,192.229.163.97,443,6,7/7/2017 3:30,208,4,0,46,0,46,0,11.5,23.0,0,0,0.0,0.0,221153.8462,19230.76923,69.33333333,57.8388566,114,4,208,69.33333333,57.8388566,114,4,0,0.0,0.0,0,0,0,0,0,0,128,0,19230.76923,0.0,0,46,9.2,20.57182539,423.2,0,0,0,0,1,0,0,0,0,11.5,11.5,0.0,128,0,0,0,0,0,0,4,46,0,0,306,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
192.168.10.12-79.127.127.5-40124-443-6,192.168.10.12,40124,79.127.127.5,443,6,7/7/2017 3:30,514004,3,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,11.67306091,7.782040607,171334.6667,150308.8093,281013,2,514004,257002.0,363452.8855,514002,2,0,0.0,0.0,0,0,0,0,0,0,96,20,5.836530455,1.945510152,0,6,1.2,2.683281573,7.2,0,0,0,0,1,1,0,0,0,1.5,0.0,6.0,96,0,0,0,0,0,0,3,0,1,6,1444,0,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
192.168.10.14-104.97.114.112-57700-80-6,192.168.10.14,57700,104.97.114.112,80,6,7/7/2017 3:30,60130920,5,3,216,1533,198,0,43.2,86.57482313,1527,0,511.0,879.8869246,29.08653318,0.133043033,8590131.429,22700000.0,60100000,28,60100000,15000000.0,30000000.0,60100000,29,25530,12765.0,15577.56239,23780,1750,0,0,0,0,112,72,0.083151896,0.049891138,0,1527,194.3333333,503.8834191,253898.5,0,0,0,1,0,0,0,0,0,218.625,43.2,511.0,112,0,0,0,0,0,0,5,216,3,1533,8192,946,4,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
192.168.10.14-104.97.114.112-57701-80-6,192.168.10.14,57701,104.97.114.112,80,6,7/7/2017 3:30,60130912,5,3,213,1619,195,0,42.6,85.23379611,1613,0,539.6666667,929.5387745,30.46685871,0.133043051,8590130.286,22700000.0,60100000,35,60100000,15000000.0,30000000.0,60100000,35,26004,13002.0,15464.4253,23937,2067,0,0,0,0,112,72,0.083151907,0.049891144,0,1613,203.5555556,532.3326289,283378.0278,0,0,0,1,0,0,0,0,0,229.0,42.6,539.6666667,112,0,0,0,0,0,0,5,213,3,1619,8192,946,4,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
172.217.11.1-192.168.10.14-443-57683-6,192.168.10.14,57683,172.217.11.1,443,6,7/7/2017 3:30,3895966,5,1,135,46,46,6,27.0,20.1246118,46,46,46.0,0.0,46.45831098,1.540054508,779193.2,1688277.785,3798981,4,3895966,973991.5,1883824.068,3798981,4,0,0.0,0.0,0,0,1,0,0,0,100,20,1.283378756,0.256675751,6,46,32.42857143,18.86670032,355.952381,0,1,0,0,1,0,0,0,0,37.83333333,27.0,46.0,100,0,0,0,0,0,0,5,135,1,46,258,360,4,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
172.217.11.10-192.168.10.14-443-57662-6,192.168.10.14,57662,172.217.11.10,443,6,7/7/2017 3:30,3895242,5,1,135,46,46,6,27.0,20.1246118,46,46,46.0,0.0,46.46694608,1.540340754,779048.4,1688348.684,3798955,3,3895242,973810.5,1883931.983,3798955,3,0,0.0,0.0,0,0,1,0,0,0,100,20,1.283617295,0.256723459,6,46,32.42857143,18.86670032,355.952381,0,1,0,0,1,0,0,0,0,37.83333333,27.0,46.0,100,0,0,0,0,0,0,5,135,1,46,258,360,4,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
172.217.3.98-192.168.10.14-443-57681-6,192.168.10.14,57681,172.217.3.98,443,6,7/7/2017 3:30,3896308,5,1,135,46,46,6,27.0,20.1246118,46,46,46.0,0.0,46.45423308,1.539919329,779261.6,1688253.409,3799007,3,3896308,974077.0,1883783.63,3799007,3,0,0.0,0.0,0,0,1,0,0,0,100,20,1.283266107,0.256653221,6,46,32.42857143,18.86670032,355.952381,0,1,0,0,1,0,0,0,0,37.83333333,27.0,46.0,100,0,0,0,0,0,0,5,135,1,46,257,424,4,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
172.217.6.200-192.168.10.14-443-57674-6,192.168.10.14,57674,172.217.6.200,443,6,7/7/2017 3:30,3895052,5,1,135,46,46,6,27.0,20.1246118,46,46,46.0,0.0,46.46921273,1.540415892,779010.4,1688400.959,3799016,3,3895052,973763.0,1884005.155,3799016,3,0,0.0,0.0,0,0,1,0,0,0,100,20,1.28367991,0.256735982,6,46,32.42857143,18.86670032,355.952381,0,1,0,0,1,0,0,0,0,37.83333333,27.0,46.0,100,0,0,0,0,0,0,5,135,1,46,255,360,4,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
172.217.7.132-192.168.10.14-443-57686-6,192.168.10.14,57686,172.217.7.132,443,6,7/7/2017 3:30,3896461,5,1,135,46,46,6,27.0,20.1246118,46,46,46.0,0.0,46.45240899,1.539858862,779292.2,1696821.776,3814476,49,3896461,974115.25,1893913.016,3814476,49,0,0.0,0.0,0,0,1,0,0,0,100,20,1.283215718,0.256643144,6,46,32.42857143,18.86670032,355.952381,0,1,0,0,1,0,0,0,0,37.83333333,27.0,46.0,100,0,0,0,0,0,0,5,135,1,46,255,360,4,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
192.168.10.3-192.168.10.14-53-62449-17,192.168.10.14,62449,192.168.10.3,53,17,7/7/2017 3:30,31020664,8,4,372,452,52,41,46.5,5.879747322,157,69,113.0,50.80682369,26.56293882,0.386838915,2820060.364,9317725.506,30900000,1,31000000,4431065.714,11700000.0,30900000,1,31000000,10300000.0,17900000.0,31000000,3,0,0,0,0,184,128,0.25789261,0.128946305,41,157,67.38461538,40.8606136,1669.589744,0,0,0,0,0,0,0,0,0,73.0,46.5,113.0,184,0,0,0,0,0,0,8,372,4,452,-1,-1,7,20,46735.0,0.0,46735,46735,30900000.0,0.0,30900000,30900000,BENIGN
192.168.10.3-192.168.10.14-53-53279-17,192.168.10.14,53279,192.168.10.3,53,17,7/7/2017 3:30,83718,4,2,184,300,46,46,46.0,0.0,150,150,150.0,0.0,5781.313457,71.66917509,16743.6,25063.96121,56230,1,27440,9146.666667,15839.02732,27436,1,48,48.0,0.0,48,48,0,0,0,0,80,64,47.77945006,23.88972503,46,150,75.71428571,50.74680379,2575.238095,0,0,0,0,0,0,0,0,0,88.33333333,46.0,150.0,80,0,0,0,0,0,0,4,184,2,300,-1,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
192.168.10.3-192.168.10.14-445-57702-6,192.168.10.14,57702,192.168.10.3,445,6,7/7/2017 3:30,10706606,29,24,8142,4220,3072,0,280.7586207,658.4197888,420,0,175.8333333,153.2748786,1154.614263,4.950214849,205896.2692,1092307.606,7114425,0,10700000,382378.7857,1477741.199,7114425,0,10700000,465499.4348,1637050.93,7176769,1,0,0,0,0,604,504,2.708608125,2.241606724,0,3072,228.9259259,492.9078084,242958.1076,0,0,0,1,0,0,0,0,0,233.245283,280.7586207,175.8333333,604,0,0,0,0,0,0,29,8142,24,4220,8192,2050,27,20,3591908.0,0.0,3591908,3591908,7114425.0,0.0,7114425,7114425,BENIGN
